airfoilName,reynoldsNumber,alpha,coefficientLift,coefficientDrag,coefficientMoment,max_thickness,thickness_position,max_camber,camber_position,leading_edge_radius,trailing_edge_angle_deg_y,thickness_x_0.2_y,thickness_x_0.4_y,thickness_x_0.6_y,thickness_x_0.8_y,camber_x_0.25_y,camber_x_0.5_y,camber_x_0.75_y,upper_slope_x_0.2_y,upper_slope_x_0.5_y,upper_slope_x_0.8_y,lower_slope_x_0.2_y,lower_slope_x_0.5_y,lower_slope_x_0.8_y,,,,
kc135a,1000000,-4.75,-0.3331,0.01023,-0.026,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-4.5,-0.3079,0.01005,-0.0255,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-4.25,-0.2822,0.00995,-0.025,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-4,-0.2571,0.00973,-0.0245,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-3.75,-0.2312,0.00958,-0.0241,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-3.5,-0.2059,0.00941,-0.0236,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-3.25,-0.1819,0.00913,-0.0229,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-3,-0.1742,0.00753,-0.0197,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-2.75,-0.1554,0.0069,-0.0182,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-2.5,-0.13,0.0068,-0.0177,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-2.25,-0.1028,0.00672,-0.0175,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-2,-0.0752,0.00669,-0.0173,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-1.75,-0.0482,0.00668,-0.0171,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-1.5,-0.0207,0.00667,-0.017,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-1.25,0.0074,0.00668,-0.017,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-1,0.0347,0.00667,-0.0168,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-0.75,0.0625,0.00669,-0.0167,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-0.5,0.0902,0.00667,-0.0167,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,-0.25,0.1178,0.00669,-0.0166,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,0,0.1458,0.00672,-0.0166,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,0.25,0.174,0.00671,-0.0166,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,0.75,0.2289,0.00672,-0.0164,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,1,0.2567,0.00675,-0.0164,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,1.25,0.2843,0.00678,-0.0163,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,1.5,0.3121,0.00676,-0.0163,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,1.75,0.3397,0.00679,-0.0162,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,2,0.3671,0.00685,-0.0161,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,2.25,0.3949,0.00683,-0.0161,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,2.5,0.4222,0.00685,-0.016,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,2.75,0.4494,0.00691,-0.0159,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,3,0.4768,0.0069,-0.0158,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,3.25,0.5036,0.00694,-0.0156,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,3.5,0.5306,0.00696,-0.0155,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,3.75,0.5572,0.00699,-0.0152,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,4,0.5835,0.00702,-0.015,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,4.25,0.6093,0.00707,-0.0146,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,4.5,0.6351,0.00709,-0.0142,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,4.75,0.6599,0.00713,-0.0136,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,5,0.6838,0.00719,-0.0129,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,5.25,0.7061,0.00729,-0.0118,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,5.5,0.7266,0.00743,-0.0104,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,5.75,0.7468,0.00764,-0.0089,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,6,0.7713,0.00793,-0.0085,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,6.25,0.8053,0.00838,-0.0102,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,6.5,0.8427,0.00896,-0.0129,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,6.75,0.8781,0.00944,-0.015,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,7,0.9132,0.00985,-0.0171,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,7.25,0.9447,0.0102,-0.0182,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,7.5,0.9786,0.01056,-0.02,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,7.75,1.011,0.01094,-0.0214,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,8,1.0461,0.01133,-0.0235,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,8.25,1.0782,0.01173,-0.025,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,8.5,1.0919,0.01203,-0.0225,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,8.75,1.1057,0.01234,-0.0201,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,9,1.118,0.01271,-0.0174,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,9.25,1.1309,0.01307,-0.0148,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,9.5,1.1431,0.01345,-0.0121,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,9.75,1.151,0.01389,-0.0087,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,10,1.1558,0.01435,-0.0047,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,10.25,1.1635,0.01484,-0.0015,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,10.5,1.1689,0.01552,0.0019,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,10.75,1.175,0.01628,0.0048,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,11,1.1817,0.01711,0.0075,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,11.25,1.1898,0.01798,0.0097,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,11.5,1.1997,0.01883,0.0115,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,11.75,1.2089,0.0198,0.0131,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,12,1.22,0.02073,0.0144,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,12.25,1.2293,0.02184,0.0157,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,12.5,1.237,0.02314,0.0169,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,12.75,1.2493,0.02416,0.0177,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,13,1.2602,0.02533,0.0185,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,13.25,1.2696,0.02665,0.0192,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,13.5,1.2768,0.02817,0.02,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,13.75,1.2799,0.0301,0.0208,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,14,1.2887,0.03158,0.0213,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,14.25,1.2974,0.03307,0.0217,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,14.5,1.3055,0.03465,0.0221,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,14.75,1.3121,0.03639,0.0224,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,15,1.3163,0.03837,0.0227,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,15.25,1.3171,0.04073,0.023,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,15.5,1.3136,0.04361,0.0231,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,15.75,1.318,0.04576,0.0231,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,16,1.3207,0.04814,0.023,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,16.25,1.3246,0.05045,0.0228,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,16.5,1.3261,0.05308,0.0225,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,16.75,1.3277,0.05575,0.0221,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,17,1.3279,0.05861,0.0216,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,17.25,1.3254,0.06189,0.021,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,17.5,1.3194,0.06567,0.0201,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,17.75,1.3083,0.07015,0.019,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,18,1.2966,0.07485,0.0177,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,18.25,1.297,0.07804,0.0167,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,18.5,1.2914,0.08206,0.0154,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,18.75,1.2849,0.08629,0.014,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
kc135a,1000000,19,1.2778,0.09069,0.0125,0.154881457,0.351758794,0.015759598,0.195979899,0.020511475,16.34891452,0.136011176,0.153451829,0.114855638,0.057539035,0.015513021,0.012899623,0.007071131,0.1199,-0.1146,-0.1716,-0.1247,0.0859,0.1154,,,,
